2016-09-07 12:03:01.945 [main] INFO  com.ymt.CarAdminApplication:48 - Starting CarAdminApplication on WIN8-1609011601 with PID 12004 (D:\work\hdcy-server\car-admin\target\classes started by Administrator in D:\work\hdcy-server\car-admin)
2016-09-07 12:04:22.973 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:328 - Bean 'org.springframework.boot.autoconfigure.cache.SimpleCacheConfiguration' of type [class org.springframework.boot.autoconfigure.cache.SimpleCacheConfiguration$$EnhancerBySpringCGLIB$$618d2bb7] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2016-09-07 12:04:22.995 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:328 - Bean 'cacheManager' of type [class org.springframework.cache.concurrent.ConcurrentMapCacheManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2016-09-07 12:04:22.999 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:328 - Bean 'cacheAutoConfigurationValidator' of type [class org.springframework.boot.autoconfigure.cache.CacheAutoConfiguration$CacheManagerValidator] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2016-09-07 12:04:50.405 [main] INFO  o.s.b.c.e.tomcat.TomcatEmbeddedServletContainer:81 - Tomcat initialized with port(s): 8161 (http)
2016-09-07 12:04:50.664 [main] INFO  org.apache.catalina.core.StandardService:180 - Starting service Tomcat
2016-09-07 12:04:50.742 [main] INFO  org.apache.catalina.core.StandardEngine:180 - Starting Servlet Engine: Apache Tomcat/8.0.32
2016-09-07 12:04:53.630 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/admin2]:180 - Initializing Spring embedded WebApplicationContext
2016-09-07 12:04:53.630 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader:272 - Root WebApplicationContext: initialization completed in 111300 ms
2016-09-07 12:05:00.849 [localhost-startStop-1] INFO  o.s.boot.context.embedded.FilterRegistrationBean:258 - Mapping filter: 'characterEncodingFilter' to: [/*]
2016-09-07 12:05:00.886 [localhost-startStop-1] INFO  o.s.boot.context.embedded.FilterRegistrationBean:258 - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2016-09-07 12:05:00.889 [localhost-startStop-1] INFO  o.s.boot.context.embedded.FilterRegistrationBean:258 - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2016-09-07 12:05:00.890 [localhost-startStop-1] INFO  o.s.boot.context.embedded.FilterRegistrationBean:258 - Mapping filter: 'requestContextFilter' to: [/*]
2016-09-07 12:05:00.894 [localhost-startStop-1] INFO  o.s.b.c.e.DelegatingFilterProxyRegistrationBean:258 - Mapping filter: 'springSecurityFilterChain' to: [/*]
2016-09-07 12:05:00.895 [localhost-startStop-1] INFO  o.s.boot.context.embedded.FilterRegistrationBean:227 - Filter httpPutFormContentFilter was not registered (possibly already registered?)
2016-09-07 12:05:00.896 [localhost-startStop-1] INFO  o.s.boot.context.embedded.ServletRegistrationBean:189 - Mapping servlet: 'dispatcherServlet' to [/]
2016-09-07 12:05:52.907 [localhost-startStop-1] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean:339 - Building JPA container EntityManagerFactory for persistence unit 'default'
2016-09-07 12:05:53.267 [localhost-startStop-1] INFO  org.hibernate.jpa.internal.util.LogHelper:46 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2016-09-07 12:06:12.914 [localhost-startStop-1] INFO  org.hibernate.Version:54 - HHH000412: Hibernate Core {4.3.11.Final}
2016-09-07 12:06:12.943 [localhost-startStop-1] INFO  org.hibernate.cfg.Environment:239 - HHH000206: hibernate.properties not found
2016-09-07 12:06:13.022 [localhost-startStop-1] INFO  org.hibernate.cfg.Environment:346 - HHH000021: Bytecode provider name : javassist
2016-09-07 12:06:27.068 [localhost-startStop-1] INFO  org.hibernate.annotations.common.Version:66 - HCANN000001: Hibernate Commons Annotations {4.0.5.Final}
2016-09-07 12:06:28.863 [localhost-startStop-1] INFO  org.hibernate.dialect.Dialect:145 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2016-09-07 12:06:31.415 [localhost-startStop-1] INFO  o.h.hql.internal.ast.ASTQueryTranslatorFactory:47 - HHH000397: Using ASTQueryTranslatorFactory
2016-09-07 12:06:54.001 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.SchemaUpdate:207 - HHH000228: Running hbm2ddl schema update
2016-09-07 12:06:54.001 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.SchemaUpdate:218 - HHH000102: Fetching database metadata
2016-09-07 12:06:56.052 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.SchemaUpdate:230 - HHH000396: Updating schema
2016-09-07 12:06:56.201 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_activity
2016-09-07 12:06:56.217 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_contact_phone, pz_pz_id, pz_sign_start_time, pz_price, pz_contact_weixin, pz_sign_end_time, pz_customer_service_id, pz_people_limit]
2016-09-07 12:06:56.217 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_gdywt4opdajuq226l174t5o32, fk_6g6ijis87hrqv9o1qgajk4btu]
2016-09-07 12:06:56.217 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [primary, fk_6g6ijis87hrqv9o1qgajk4btu]
2016-09-07 12:06:56.295 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_activity_images
2016-09-07 12:06:56.295 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_images, pz_activity_id]
2016-09-07 12:06:56.295 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_a0phyo9r6gwyjicdtririicic]
2016-09-07 12:06:56.295 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [fk_a0phyo9r6gwyjicdtririicic]
2016-09-07 12:06:56.361 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_activity_participator
2016-09-07 12:06:56.362 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_pz_id, pz_message, pz_activity_id]
2016-09-07 12:06:56.363 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_maq6d0k9vtctrd5j4ksvfng8r, fk_5kwk9fhgurphdwhdklg17rrqd]
2016-09-07 12:06:56.363 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [fk_maq6d0k9vtctrd5j4ksvfng8r, primary]
2016-09-07 12:06:56.574 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_admin
2016-09-07 12:06:56.574 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_role_id, pz_id, pz_modify_time, pz_name, pz_username, pz_created_time, pz_password]
2016-09-07 12:06:56.574 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_s9k8xnwrspqe5oaokqmmx5hbe]
2016-09-07 12:06:56.574 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [fk_s9k8xnwrspqe5oaokqmmx5hbe, primary]
2016-09-07 12:06:56.637 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_article
2016-09-07 12:06:56.637 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_content, pz_enable_date, pz_top, pz_modify_time, pz_image2, pz_read_count, pz_created_time, pz_principal, pz_business, pz_title, pz_enabled, pz_id, pz_image, pz_comment, pz_enable]
2016-09-07 12:06:56.637 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: []
2016-09-07 12:06:56.637 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [primary]
2016-09-07 12:06:56.699 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_article_tag
2016-09-07 12:06:56.699 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_id, pz_modify_time, pz_article_id, pz_created_time, pz_tag_id, pz_target_id]
2016-09-07 12:06:56.699 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_5blqjjpadm6vjy5arf79m5sjq, fk_9yf5je431dws7obpcycr8ax5n, fk_mqmsmj48q7autdnbqelb6l4he]
2016-09-07 12:06:56.699 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [fk_5blqjjpadm6vjy5arf79m5sjq, fk_9yf5je431dws7obpcycr8ax5n, fk_mqmsmj48q7autdnbqelb6l4he, primary]
2016-09-07 12:06:56.746 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_button
2016-09-07 12:06:56.746 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_id, pz_full_id, pz_type, pz_modify_time, pz_level, pz_parent_id, pz_name, pz_url, pz_created_time, pz_index]
2016-09-07 12:06:56.746 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_tfyeycdch00bxjdk8qcvrvoc7]
2016-09-07 12:06:56.746 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [fk_tfyeycdch00bxjdk8qcvrvoc7, primary]
2016-09-07 12:06:56.793 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_car
2016-09-07 12:06:56.793 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_id, pz_modify_time, pz_name, pz_letter, pz_created_time, pz_index]
2016-09-07 12:06:56.793 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: []
2016-09-07 12:06:56.793 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [primary]
2016-09-07 12:06:56.871 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_comment
2016-09-07 12:06:56.871 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_content, pz_comment_id, pz_praise_count, pz_modify_time, pz_target, pz_created_time, pz_target_id, pz_creater_headimgurl, pz_id, pz_praise, pz_reply_to_user_id, pz_creater_id, pz_reply_to_id, pz_reply_to_name, pz_creater_name]
2016-09-07 12:06:56.871 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_5myok8xp8oudqwuvkqmx8dhie]
2016-09-07 12:06:56.871 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [fk_5myok8xp8oudqwuvkqmx8dhie, primary]
2016-09-07 12:06:56.965 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_contrary
2016-09-07 12:06:56.965 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_pz_id, pz_red_button, pz_blue_weight, pz_red_count, pz_blue_count, pz_red_declaration, pz_blue, pz_red, pz_blue_declaration, pz_blue_button, pz_red_weight]
2016-09-07 12:06:56.965 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_57sykxf67u3lpxk81ihyyq44p]
2016-09-07 12:06:56.965 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [primary]
2016-09-07 12:06:57.043 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_contrary_participator
2016-09-07 12:06:57.043 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_pz_id, pz_content, pz_contrary_id, pz_red, pz_state]
2016-09-07 12:06:57.043 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_2oaji2wsfwf3b7suw8hntjo0v, fk_piriejy59lbvg17h5mp4nx15n]
2016-09-07 12:06:57.043 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [fk_2oaji2wsfwf3b7suw8hntjo0v, primary]
2016-09-07 12:06:57.074 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_customer_service
2016-09-07 12:06:57.074 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_id, pz_image, pz_modify_time, pz_phonenumber, pz_name, pz_phone, pz_created_time, pz_wxnum, pz_customer_service_name]
2016-09-07 12:06:57.087 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: []
2016-09-07 12:06:57.087 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [primary]
2016-09-07 12:06:57.120 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_gift
2016-09-07 12:06:57.120 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_stock, pz_id, pz_desc, pz_modify_time, pz_name, pz_used, pz_created_time, pz_point]
2016-09-07 12:06:57.120 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: []
2016-09-07 12:06:57.120 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [primary]
2016-09-07 12:06:57.183 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_gift_images
2016-09-07 12:06:57.183 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_gift_id, pz_images]
2016-09-07 12:06:57.183 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_8jhaeo4r0gwsxqyjdpmnlwy5o]
2016-09-07 12:06:57.183 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [fk_8jhaeo4r0gwsxqyjdpmnlwy5o]
2016-09-07 12:06:57.276 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_key_word
2016-09-07 12:06:57.276 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_id, pz_modify_time, pz_created_time, pz_key_word]
2016-09-07 12:06:57.276 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: []
2016-09-07 12:06:57.276 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [primary]
2016-09-07 12:06:57.323 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_leader
2016-09-07 12:06:57.323 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_top_image, pz_top, pz_user_id, pz_id, pz_intro, pz_modify_time, pz_approve_date, pz_status, pz_created_time, pz_top_index]
2016-09-07 12:06:57.323 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_jfxtw83fgdg4icsbynt4jaggv]
2016-09-07 12:06:57.323 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [fk_jfxtw83fgdg4icsbynt4jaggv, primary]
2016-09-07 12:06:57.401 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_level
2016-09-07 12:06:57.401 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_id, pz_modify_time, pz_name, pz_created_time, pz_point]
2016-09-07 12:06:57.401 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: []
2016-09-07 12:06:57.401 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [primary]
2016-09-07 12:06:57.447 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_lottery
2016-09-07 12:06:57.447 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_pz_id, pz_rule, pz_gifts, pz_limit, pz_customer_service_id]
2016-09-07 12:06:57.447 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_j3mxx24b5cb89ut8q3iqv9xs6, fk_l2qgoojwyfgj0ig70s397vk83]
2016-09-07 12:06:57.447 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [fk_j3mxx24b5cb89ut8q3iqv9xs6, primary]
2016-09-07 12:06:57.494 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_lottery_history
2016-09-07 12:06:57.494 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_user_id, pz_id, pz_lottery_id, pz_win, pz_modify_time, pz_prize, pz_participator_id, pz_created_time]
2016-09-07 12:06:57.494 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_ekkfa1iehfpwcx8lvra808clj, fk_hek4g79dk2ws54itopjjxqk1e, fk_ixpyhb2qdx9twdor94rp0tvu1]
2016-09-07 12:06:57.494 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [fk_ekkfa1iehfpwcx8lvra808clj, fk_hek4g79dk2ws54itopjjxqk1e, fk_ixpyhb2qdx9twdor94rp0tvu1, primary]
2016-09-07 12:06:57.525 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_lottery_participator
2016-09-07 12:06:57.525 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_pz_id, pz_lottery_id, pz_win, pz_is_change, pz_prize]
2016-09-07 12:06:57.525 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_kx1fmdkfoda3h3gddte17fms0, fk_rur5fv6p9xw96b435rlp56dj5]
2016-09-07 12:06:57.525 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [fk_rur5fv6p9xw96b435rlp56dj5, primary]
2016-09-07 12:06:57.572 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_lottery_prizes
2016-09-07 12:06:57.572 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_lottery_id, pz_image, pz_count, pz_win, pz_name, pz_rate]
2016-09-07 12:06:57.572 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_4jipnnkgxvin07u9743osjmsk]
2016-09-07 12:06:57.572 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [fk_4jipnnkgxvin07u9743osjmsk]
2016-09-07 12:06:57.603 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_menu
2016-09-07 12:06:57.619 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_id, pz_full_id, pz_modify_time, pz_level, pz_parent_id, pz_name, pz_link, pz_icon, pz_created_time, pz_index]
2016-09-07 12:06:57.619 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: [fk_nuummbw5tixmo0498qswc9gg5]
2016-09-07 12:06:57.619 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [fk_nuummbw5tixmo0498qswc9gg5, primary]
2016-09-07 12:06:57.650 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_param
2016-09-07 12:06:57.650 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:66 - HHH000037: Columns: [pz_code, pz_id, pz_modify_time, pz_name, pz_system, pz_value, pz_created_time, pz_index]
2016-09-07 12:06:57.650 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:68 - HHH000108: Foreign keys: []
2016-09-07 12:06:57.650 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:69 - HHH000126: Indexes: [primary]
2016-09-07 12:06:57.728 [localhost-startStop-1] INFO  org.hibernate.tool.hbm2ddl.TableMetadata:65 - HHH000261: Table found: haoduocheyou-dev.pz_participation
